station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PAFA,2020-06-21 23:53,54.00,50.00,86.29,250.00,8.00,0.06,29.73,1007.40,10.00,M,FEW,BKN,OVC,M,500.00,1300.00,2400.00,M,-RA,M,M,M,M,M,M,54.00,PAFA 212353Z 25008KT 10SM -RA FEW005 BKN013 OVC024 12/10 A2973 RMK AO2 SLP074 P0006 60014 T01220100 10122 20117 51007 $,M
PAFA,2020-06-22 00:53,54.00,50.00,86.29,M,5.00,0.04,29.73,1007.40,10.00,M,FEW,BKN,OVC,M,500.00,1300.00,2800.00,M,-RA,M,M,M,M,M,M,54.00,PAFA 220053Z VRB05KT 10SM -RA FEW005 BKN013 OVC028 12/10 A2973 RMK AO2 SLP074 P0004 T01220100 $,M
PAFA,2020-06-22 01:53,55.00,50.00,83.20,240.00,6.00,T,29.73,1007.30,10.00,M,FEW,OVC,M,M,500.00,3000.00,M,M,-RA,M,M,M,M,M,M,55.00,PAFA 220153Z 24006KT 10SM -RA FEW005 OVC030 13/10 A2973 RMK AO2 SLP073 P0000 T01280100 $,M
PAFA,2020-06-22 02:53,55.00,51.00,86.66,240.00,5.00,T,29.73,1007.10,10.00,M,FEW,BKN,OVC,M,600.00,2800.00,15000.00,M,-RA,M,M,M,M,M,M,55.00,PAFA 220253Z 24005KT 10SM -RA FEW006 BKN028 OVC150 13/11 A2973 RMK AO2 SLP071 P0000 60004 T01280106 58003 $,M
PAFA,2020-06-22 03:53,54.00,51.00,89.88,M,6.00,0.03,29.72,1006.80,6.00,M,BKN,BKN,OVC,M,1000.00,1700.00,3800.00,M,-RA BR,M,M,M,M,M,M,54.00,PAFA 220353Z VRB06KT 6SM -RA BR BKN010 BKN017 OVC038 12/11 A2972 RMK AO2 SLP068 P0003 T01220106 $,M
PAFA,2020-06-22 04:53,53.00,49.00,85.59,230.00,7.00,0.01,29.71,1006.70,7.00,M,FEW,OVC,M,M,1200.00,2700.00,M,M,-RA,M,M,M,M,M,M,53.10,PAFA 220453Z 23007KT 190V260 7SM -RA FEW012 OVC027 12/09 A2971 RMK AO2 SLP067 P0001 T01170094 $,M
PAFA,2020-06-22 05:53,52.00,49.00,89.13,M,4.00,0.06,29.72,1006.70,3.00,M,BKN,OVC,M,M,2300.00,3900.00,M,M,-RA BR,M,M,M,M,M,M,52.00,PAFA 220553Z VRB04KT 3SM -RA BR BKN023 OVC039 11/09 A2972 RMK AO2 SLP067 P0006 60014 T01110094 10128 20111 56004 $,M
PAFA,2020-06-22 06:53,52.00,49.00,89.13,230.00,5.00,0.08,29.71,1006.70,1.00,M,BKN,OVC,M,M,2300.00,3500.00,M,M,-RA BR,M,M,M,M,M,M,52.00,PAFA 220653Z 23005KT 1SM R02L/P6000FT -RA BR BKN023 OVC035 11/09 A2971 RMK AO2 SLP067 P0008 T01110094 $,M
PAFA,2020-06-22 07:53,52.00,50.00,92.86,220.00,5.00,0.05,29.71,1006.60,3.00,M,FEW,OVC,M,M,800.00,1800.00,M,M,-RA BR,M,M,M,M,M,M,52.00,PAFA 220753Z 22005KT 3SM -RA BR FEW008 OVC018 11/10 A2971 RMK AO2 SLP066 P0005 T01110100 $,M
PAFA,2020-06-22 08:53,52.00,49.00,89.13,M,4.00,0.06,29.70,1006.30,3.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,52.00,PAFA 220853Z VRB04KT 3SM -RA BR BKN008 OVC015 11/09 A2970 RMK AO2 SLP063 P0006 60019 T01110094 401500106 58004 $,M
PAFA,2020-06-22 09:53,52.00,49.00,89.13,220.00,5.00,0.01,29.70,1006.00,4.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,52.00,PAFA 220953Z 22005KT 4SM -RA BR BKN008 OVC015 11/09 A2970 RMK AO2 SLP060 P0001 T01110094 $,M
PAFA,2020-06-22 10:53,52.00,49.00,89.13,210.00,4.00,0.01,29.68,1005.60,4.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,BR,M,M,M,M,M,M,52.00,PAFA 221053Z 21004KT 4SM BR BKN008 OVC015 11/09 A2968 RMK AO2 RAE13 SLP056 P0001 T01110094 $,M
PAFA,2020-06-22 11:53,52.00,49.00,89.13,200.00,5.00,0.00,29.67,1005.20,4.00,M,FEW,OVC,M,M,800.00,1800.00,M,M,BR,M,M,M,M,M,M,52.00,PAFA 221153Z 20005KT 4SM BR FEW008 OVC018 11/09 A2967 RMK AO2 SLP052 60021 70101 T01110094 10111 20106 58011 $,M
PAFA,2020-06-22 12:53,51.00,49.00,92.14,200.00,6.00,0.00,29.66,1004.80,5.00,M,FEW,OVC,M,M,800.00,2200.00,M,M,BR,M,M,M,M,M,M,51.10,PAFA 221253Z 20006KT 5SM BR FEW008 OVC022 11/09 A2966 RMK AO2 SLP048 T01060094 $,M
PAFA,2020-06-22 13:53,51.00,48.00,89.09,200.00,4.00,0.00,29.65,1004.60,5.00,M,FEW,OVC,M,M,800.00,1800.00,M,M,BR,M,M,M,M,M,M,51.10,PAFA 221353Z 20004KT 5SM BR FEW008 OVC018 11/09 A2965 RMK AO2 SLP046 T01060089 $,M
PAFA,2020-06-22 14:53,51.00,48.00,89.09,210.00,4.00,0.00,29.65,1004.40,5.00,M,FEW,OVC,M,M,800.00,1600.00,M,M,BR,M,M,M,M,M,M,51.10,PAFA 221453Z 21004KT 5SM BR FEW008 OVC016 11/09 A2965 RMK AO2 SLP044 T01060089 56008 $,M
PAFA,2020-06-22 15:53,52.00,48.00,86.17,210.00,5.00,0.00,29.65,1004.50,5.00,M,FEW,OVC,M,M,800.00,1500.00,M,M,BR,M,M,M,M,M,M,52.00,PAFA 221553Z 21005KT 5SM BR FEW008 OVC015 11/09 A2965 RMK AO2 SLP045 T01110089 $,M
PAFA,2020-06-22 16:53,52.00,48.00,86.17,210.00,5.00,0.00,29.64,1004.30,6.00,M,FEW,OVC,M,M,800.00,1600.00,M,M,BR,M,M,M,M,M,M,52.00,PAFA 221653Z 21005KT 6SM BR FEW008 OVC016 11/09 A2964 RMK AO2 SLP043 T01110089 $,M
PAFA,2020-06-22 17:53,52.00,49.00,89.13,210.00,5.00,0.00,29.64,1004.10,6.00,M,FEW,OVC,M,M,800.00,1700.00,M,M,BR,M,M,M,M,M,M,52.00,PAFA 221753Z 21005KT 6SM BR FEW008 OVC017 11/09 A2964 RMK AO2 SLP041 T01110094 10111 20106 58003,M
PAFA,2020-06-22 18:53,53.00,49.00,85.59,M,4.00,0.00,29.63,1003.70,6.00,M,FEW,OVC,M,M,800.00,1500.00,M,M,BR,M,M,M,M,M,M,53.10,PAFA 221853Z VRB04KT 6SM BR FEW008 OVC015 12/09 A2963 RMK AO2 SLP037 T01170094,M
PAFA,2020-06-22 19:53,53.00,49.00,85.59,240.00,6.00,0.00,29.63,1003.80,6.00,M,FEW,OVC,M,M,800.00,1600.00,M,M,BR,M,M,M,M,M,M,53.10,PAFA 221953Z 24006KT 6SM BR FEW008 OVC016 12/09 A2963 RMK AO2 SLP038 T01170094,M
PAFA,2020-06-22 20:53,53.00,50.00,89.18,M,3.00,0.00,29.63,1003.70,5.00,M,SCT,OVC,M,M,800.00,1200.00,M,M,BR,M,M,M,M,M,M,53.10,PAFA 222053Z VRB03KT 5SM BR SCT008 OVC012 12/10 A2963 RMK AO2 SLP037 T01170100 56004,M
PAFA,2020-06-22 21:53,53.00,50.00,89.18,230.00,6.00,T,29.63,1003.70,4.00,M,SCT,OVC,M,M,800.00,1200.00,M,M,-DZ BR,M,M,M,M,M,M,53.10,PAFA 222153Z 23006KT 4SM -DZ BR SCT008 OVC012 12/10 A2963 RMK AO2 DZB31 SLP037 P0000 T01170100,M
PAFA,2020-06-22 22:53,52.00,50.00,92.86,210.00,4.00,T,29.63,1003.60,3.00,M,BKN,OVC,M,M,700.00,1200.00,M,M,-DZ BR,M,M,M,M,M,M,52.00,PAFA 222253Z 21004KT 3SM -DZ BR BKN007 OVC012 11/10 A2963 RMK AO2 SLP036 P0000 T01110100,M
PAFA,2020-06-22 23:53,53.00,50.00,89.18,210.00,5.00,T,29.61,1003.30,5.00,M,BKN,OVC,M,M,700.00,1200.00,M,M,-DZ BR,M,M,M,M,M,M,53.10,PAFA 222353Z 21005KT 5SM -DZ BR BKN007 OVC012 12/10 A2961 RMK AO2 SLP033 P0000 60000 T01170100 10117 20111 58005,M
PAFA,2020-06-23 00:53,53.00,49.00,85.59,220.00,6.00,T,29.61,1003.20,6.00,M,BKN,OVC,M,M,700.00,1200.00,M,M,-DZ BR,M,M,M,M,M,M,53.10,PAFA 230053Z 22006KT 6SM -DZ BR BKN007 OVC012 12/09 A2961 RMK AO2 SLP032 P0000 T01170094,M
PAFA,2020-06-23 01:53,53.00,49.00,85.59,230.00,6.00,T,29.61,1003.10,6.00,M,BKN,OVC,M,M,700.00,1200.00,M,M,-DZ BR,M,M,M,M,M,M,53.10,PAFA 230153Z 23006KT 6SM -DZ BR BKN007 OVC012 12/09 A2961 RMK AO2 SLP031 P0000 T01170094,M
PAFA,2020-06-23 02:53,52.00,49.00,89.13,M,6.00,T,29.61,1003.20,6.00,M,BKN,OVC,M,M,700.00,1200.00,M,M,-DZ BR,M,M,M,M,M,M,52.00,PAFA 230253Z VRB06KT 6SM -DZ BR BKN007 OVC012 11/09 A2961 RMK AO2 SLP032 P0000 60000 T01110094 55001,M
PAFA,2020-06-23 03:53,52.00,49.00,89.13,M,4.00,T,29.61,1003.20,6.00,M,BKN,OVC,M,M,700.00,1700.00,M,M,-DZ BR,M,M,M,M,M,M,52.00,PAFA 230353Z VRB04KT 6SM -DZ BR BKN007 OVC017 11/09 A2961 RMK AO2 SLP032 P0000 T01110094,M
PAFA,2020-06-23 04:53,52.00,48.00,86.17,240.00,8.00,T,29.60,1002.80,4.00,M,BKN,OVC,M,M,700.00,1400.00,M,M,-DZ BR,M,M,M,M,M,M,52.00,PAFA 230453Z 24008KT 4SM -DZ BR BKN007 OVC014 11/09 A2960 RMK AO2 SLP028 P0000 T01110089,M
PAFA,2020-06-23 05:53,52.00,48.00,86.17,250.00,9.00,0.01,29.60,1002.80,6.00,M,BKN,OVC,M,M,700.00,1400.00,M,M,-DZ BR,M,M,M,M,M,M,52.00,PAFA 230553Z 25009KT 6SM -DZ BR BKN007 OVC014 11/09 A2960 RMK AO2 SLP028 P0001 60001 T01110089 10117 20106 58003,M
PAFA,2020-06-23 06:53,52.00,47.00,82.68,230.00,9.00,T,29.60,1002.70,10.00,15.00,OVC,M,M,M,1600.00,M,M,M,-DZ,M,M,M,M,M,M,52.00,PAFA 230653Z 23009G15KT 10SM -DZ OVC016 11/08 A2960 RMK AO2 SLP027 P0000 T01110083,M
PAFA,2020-06-23 07:53,52.00,47.00,82.68,240.00,8.00,T,29.60,1002.70,10.00,15.00,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,52.00,PAFA 230753Z 24008G15KT 10SM BKN018 11/08 A2960 RMK AO2 DZE21 SLP027 P0000 T01110083,M
PAFA,2020-06-23 08:53,52.00,46.00,79.92,250.00,10.00,0.00,29.60,1002.70,10.00,19.00,SCT,BKN,OVC,M,1800.00,2500.00,3200.00,M,M,M,M,M,M,M,M,52.00,PAFA 230853Z 25010G19KT 10SM SCT018 BKN025 OVC032 11/08 A2960 RMK AO2 SLP027 60000 T01110078 401170106 56002,M
PAFA,2020-06-23 09:53,52.00,47.00,82.68,250.00,9.00,0.00,29.60,1002.90,10.00,M,SCT,OVC,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,52.00,PAFA 230953Z 25009KT 10SM SCT018 OVC025 11/08 A2960 RMK AO2 SLP029 T01110083,M
PAFA,2020-06-23 10:53,52.00,46.00,79.92,240.00,8.00,0.00,29.60,1002.80,10.00,M,SCT,OVC,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,52.00,PAFA 231053Z 24008KT 10SM SCT018 OVC025 11/08 A2960 RMK AO2 SLP028 T01110078,M
PAFA,2020-06-23 11:53,51.00,47.00,85.48,M,6.00,0.00,29.60,1002.70,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,51.10,PAFA 231153Z VRB06KT 10SM OVC013 11/08 A2960 RMK AO2 SLP027 60000 70001 T01060083 10111 20106 50000,M
PAFA,2020-06-23 12:53,51.00,47.00,85.48,230.00,7.00,0.00,29.60,1002.80,10.00,15.00,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,51.10,PAFA 231253Z 23007G15KT 10SM OVC013 11/08 A2960 RMK AO2 SLP028 T01060083,M
PAFA,2020-06-23 13:53,51.00,47.00,85.48,210.00,5.00,T,29.60,1002.70,5.00,M,OVC,M,M,M,1300.00,M,M,M,-DZ BR,M,M,M,M,M,M,51.10,PAFA 231353Z 21005KT 5SM -DZ BR OVC013 11/08 A2960 RMK AO2 DZB34 SLP027 P0000 T01060083,M
PAFA,2020-06-23 14:53,52.00,46.00,79.92,M,5.00,T,29.61,1003.10,10.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,52.00,PAFA 231453Z VRB05KT 10SM OVC015 11/08 A2961 RMK AO2 DZE29 SLP031 P0000 60000 T01110078 53003,M
PAFA,2020-06-23 15:53,51.00,47.00,85.48,230.00,8.00,T,29.62,1003.30,10.00,16.00,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,51.10,PAFA 231553Z 23008G16KT 200V270 10SM OVC017 11/08 A2962 RMK AO2 RAB12E38 SLP033 P0000 T01060083,M
PAFA,2020-06-23 16:53,51.00,47.00,85.48,220.00,5.00,T,29.63,1003.60,10.00,M,FEW,OVC,M,M,1200.00,1800.00,M,M,-RA,M,M,M,M,M,M,51.10,PAFA 231653Z 22005KT 10SM -RA FEW012 OVC018 11/08 A2963 RMK AO2 RAB49 SLP036 PCPN VRY LGT P0000 T01060083,M
PAFA,2020-06-23 17:53,51.00,47.00,85.48,0.00,0.00,T,29.64,1004.10,3.00,M,OVC,M,M,M,2000.00,M,M,M,-RA BR,M,M,M,M,M,M,51.10,PAFA 231753Z 00000KT 3SM -RA BR OVC020 11/08 A2964 RMK AO2 SLP041 P0000 60000 T01060083 10111 20106 53010,M
PAFA,2020-06-23 18:53,53.00,46.00,76.75,240.00,5.00,T,29.64,1004.20,10.00,M,BKN,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,53.10,PAFA 231853Z 24005KT 10SM BKN024 12/08 A2964 RMK AO2 RAE25 SLP042 P0000 T01170078,M
PAFA,2020-06-23 19:53,54.00,47.00,76.83,M,3.00,T,29.65,1004.50,10.00,M,BKN,BKN,OVC,M,2900.00,3400.00,10000.00,M,-RA,M,M,M,M,M,M,54.00,PAFA 231953Z VRB03KT 10SM -RA BKN029 BKN034 OVC100 12/08 A2965 RMK AO2 RAB45 SLP045 P0000 T01220083,M
PAFA,2020-06-23 20:53,54.00,45.00,71.50,240.00,4.00,T,29.66,1004.90,10.00,M,FEW,SCT,OVC,M,2900.00,4300.00,10000.00,M,M,M,M,M,M,M,M,54.00,PAFA 232053Z 24004KT 10SM FEW029 SCT043 OVC100 12/07 A2966 RMK AO2 RAE36 SLP049 P0000 60000 T01220072 53008,M
PAFA,2020-06-23 21:53,56.00,45.00,66.72,240.00,7.00,0.00,29.66,1004.90,10.00,17.00,FEW,FEW,BKN,OVC,1500.00,3200.00,4700.00,13000.00,M,M,M,M,M,M,M,55.90,PAFA 232153Z 24007G17KT 10SM FEW015 FEW032 BKN047 OVC130 13/07 A2966 RMK AO2 SLP049 T01330072,M
PAFA,2020-06-23 22:53,57.00,46.00,66.59,200.00,6.00,0.00,29.66,1004.90,10.00,M,FEW,BKN,OVC,M,3200.00,6000.00,13000.00,M,M,M,M,M,M,M,M,57.00,PAFA 232253Z 20006KT 10SM FEW032 BKN060 OVC130 14/08 A2966 RMK AO2 SLP049 T01390078,M
PAFA,2020-06-23 23:53,57.00,46.00,66.59,180.00,8.00,0.00,29.66,1004.90,10.00,M,FEW,BKN,OVC,M,3200.00,6000.00,13000.00,M,M,M,M,M,M,M,M,57.00,PAFA 232353Z 18008KT 10SM FEW032 BKN060 OVC130 14/08 A2966 RMK AO2 SLP049 60000 T01390078 10139 20106 55000,M
PAFA,2020-06-24 00:53,58.00,46.00,64.47,200.00,4.00,0.00,29.66,1004.90,10.00,M,BKN,OVC,M,M,5000.00,13000.00,M,M,M,M,M,M,M,M,M,57.90,PAFA 240053Z 20004KT 10SM BKN050 OVC130 14/08 A2966 RMK AO2 SLP049 T01440078,M
PAFA,2020-06-24 01:53,58.00,49.00,71.90,160.00,7.00,T,29.66,1004.90,10.00,M,BKN,BKN,OVC,M,4500.00,5000.00,6000.00,M,-RA,M,M,M,M,M,M,57.90,PAFA 240153Z 16007KT 10SM -RA BKN045 BKN050 OVC060 14/09 A2966 RMK AO2 RAB12 SLP049 P0000 T01440094,M
PAFA,2020-06-24 02:53,60.00,46.00,59.59,170.00,8.00,T,29.66,1004.70,10.00,M,SCT,BKN,BKN,M,4500.00,5000.00,6000.00,M,-RA,M,M,M,M,M,M,60.10,PAFA 240253Z 17008KT 10SM -RA SCT045 BKN050 BKN060 16/08 A2966 RMK AO2 SLP047 P0000 60000 T01560078 58001,M
PAFA,2020-06-24 03:53,58.00,49.00,71.90,130.00,9.00,T,29.65,1004.60,10.00,M,FEW,BKN,OVC,M,1500.00,5000.00,6000.00,M,-RA,M,M,M,M,M,M,57.90,PAFA 240353Z 13009KT 10SM -RA FEW015 BKN050 OVC060 14/09 A2965 RMK AO2 SLP046 P0000 T01440094,M
PAFA,2020-06-24 04:53,55.00,50.00,83.20,130.00,6.00,T,29.66,1004.90,10.00,M,FEW,BKN,OVC,M,1500.00,5000.00,6000.00,M,-RA,M,M,M,M,M,M,55.00,PAFA 240453Z 13006KT 10SM -RA FEW015 BKN050 OVC060 13/10 A2966 RMK AO2 SLP049 P0000 T01280100,M
PAFA,2020-06-24 05:53,55.00,49.00,79.85,130.00,6.00,T,29.67,1005.00,10.00,M,FEW,OVC,M,M,1500.00,5500.00,M,M,-RA,M,M,M,M,M,M,55.00,PAFA 240553Z 13006KT 10SM -RA FEW015 OVC055 13/09 A2967 RMK AO2 SLP050 P0000 60000 T01280094 10161 20128 53003,M
PAFA,2020-06-24 06:53,53.00,49.00,85.59,100.00,5.00,0.01,29.68,1005.40,10.00,M,FEW,BKN,OVC,M,1500.00,4700.00,6000.00,M,-RA,M,M,M,M,M,M,53.10,PAFA 240653Z 10005KT 10SM -RA FEW015 BKN047 OVC060 12/09 A2968 RMK AO2 SLP054 P0001 T01170094,M
PAFA,2020-06-24 07:53,52.00,49.00,89.13,90.00,6.00,0.01,29.68,1005.60,10.00,M,BKN,OVC,M,M,4500.00,6000.00,M,M,-RA,M,M,M,M,M,M,52.00,PAFA 240753Z 09006KT 10SM -RA BKN045 OVC060 11/09 A2968 RMK AO2 SLP056 P0001 T01110094,M
PAFA,2020-06-24 08:53,52.00,49.00,89.13,90.00,5.00,T,29.69,1005.70,10.00,M,BKN,OVC,M,M,4500.00,6000.00,M,M,-RA,M,M,M,M,M,M,52.00,PAFA 240853Z 09005KT 10SM -RA BKN045 OVC060 11/09 A2969 RMK AO2 SLP057 P0000 60002 T01110094 401610106 51007,M
PAFA,2020-06-24 09:53,51.00,48.00,89.09,80.00,3.00,T,29.70,1006.00,10.00,M,BKN,OVC,M,M,5000.00,6000.00,M,M,-RA,M,M,M,M,M,M,51.10,PAFA 240953Z 08003KT 10SM -RA BKN050 OVC060 11/09 A2970 RMK AO2 SLP060 P0000 T01060089,M
PAFA,2020-06-24 10:53,51.00,48.00,89.09,100.00,3.00,T,29.70,1006.20,10.00,M,BKN,OVC,M,M,5000.00,6000.00,M,M,-RA,M,M,M,M,M,M,51.10,PAFA 241053Z 10003KT 10SM -RA BKN050 OVC060 11/09 A2970 RMK AO2 SLP062 P0000 T01060089,M
PAFA,2020-06-24 11:53,50.00,48.00,92.80,110.00,5.00,0.01,29.71,1006.40,10.00,M,BKN,OVC,M,M,4500.00,6000.00,M,M,-RA,M,M,M,M,M,M,50.00,PAFA 241153Z 11005KT 10SM -RA BKN045 OVC060 10/09 A2971 RMK AO2 SLP064 P0001 60003 70003 T01000089 10128 20100 51006,M
PAFA,2020-06-24 12:53,50.00,47.00,89.04,0.00,0.00,0.03,29.72,1006.80,9.00,M,FEW,BKN,OVC,M,4500.00,5500.00,7000.00,M,-RA,M,M,M,M,M,M,50.00,PAFA 241253Z 00000KT 9SM -RA FEW045 BKN055 OVC070 10/08 A2972 RMK AO2 SLP068 P0003 T01000083,M
PAFA,2020-06-24 13:53,49.00,46.00,89.67,110.00,3.00,0.02,29.72,1007.00,10.00,M,BKN,BKN,OVC,M,5000.00,6500.00,8500.00,M,-RA,M,M,M,M,M,M,48.01,PAFA 241353Z 11003KT 10SM -RA BKN050 BKN065 OVC085 09/08 A2972 RMK AO2 SLP070 P0002 T00940078,M
PAFA,2020-06-24 14:53,49.00,46.00,89.67,110.00,4.00,0.01,29.72,1007.00,10.00,M,BKN,BKN,OVC,M,5000.00,6000.00,9000.00,M,-RA,M,M,M,M,M,M,47.16,PAFA 241453Z 11004KT 10SM -RA BKN050 BKN060 OVC090 09/08 A2972 RMK AO2 SLP070 P0001 60006 T00940078 51006,M
PAFA,2020-06-24 15:53,50.00,47.00,89.04,100.00,3.00,T,29.73,1007.20,10.00,M,BKN,OVC,M,M,5500.00,7500.00,M,M,-RA,M,M,M,M,M,M,50.00,PAFA 241553Z 10003KT 10SM -RA BKN055 OVC075 10/08 A2973 RMK AO2 SLP072 P0000 T01000083,M
PAFA,2020-06-24 16:53,51.00,48.00,89.09,130.00,3.00,0.01,29.74,1007.40,10.00,M,FEW,BKN,OVC,M,1000.00,5000.00,10000.00,M,-RA,M,M,M,M,M,M,51.10,PAFA 241653Z 13003KT 10SM -RA FEW010 BKN050 OVC100 11/09 A2974 RMK AO2 SLP074 PCPN VRY LGT P0001 T01060089,M
PAFA,2020-06-24 17:53,53.00,48.00,82.76,110.00,3.00,T,29.74,1007.50,10.00,M,FEW,BKN,OVC,M,1000.00,5000.00,10000.00,M,M,M,M,M,M,M,M,53.10,PAFA 241753Z 11003KT 10SM FEW010 BKN050 OVC100 12/09 A2974 RMK AO2 RAE24 SLP075 P0000 60007 T01170089 10117 20094 51005,M
PAFA,2020-06-24 18:53,54.00,49.00,82.82,110.00,3.00,0.00,29.74,1007.50,10.00,M,SCT,BKN,OVC,M,800.00,5000.00,10000.00,M,M,M,M,M,M,M,M,54.00,PAFA 241853Z 11003KT 10SM SCT008 BKN050 OVC100 12/09 A2974 RMK AO2 SLP075 T01220094,M
PAFA,2020-06-24 19:53,57.00,48.00,71.81,0.00,0.00,T,29.74,1007.40,10.00,M,FEW,BKN,BKN,OVC,800.00,6000.00,10000.00,20000.00,-RA,M,M,M,M,M,M,57.00,PAFA 241953Z 00000KT 10SM -RA FEW008 BKN060 BKN100 OVC200 14/09 A2974 RMK AO2 RAB48 SLP074 PCPN VRY LGT P0000 T01390089,M
PAFA,2020-06-24 20:53,59.00,48.00,66.83,90.00,3.00,T,29.73,1007.30,10.00,M,FEW,BKN,BKN,OVC,800.00,5000.00,9000.00,20000.00,M,M,M,M,M,M,M,59.00,PAFA 242053Z 09003KT 10SM FEW008 BKN050 BKN090 OVC200 15/09 A2973 RMK AO2 RAE49 SLP073 P0000 60000 T01500089 58002,M
PAFA,2020-06-24 21:53,59.00,48.00,66.83,100.00,6.00,0.00,29.73,1007.20,10.00,M,FEW,SCT,BKN,OVC,800.00,5000.00,13000.00,20000.00,M,M,M,M,M,M,M,59.00,PAFA 242153Z 10006KT 10SM FEW008 SCT050 BKN130 OVC200 15/09 A2973 RMK AO2 SLP072 T01500089,M
PAFA,2020-06-24 22:53,61.00,46.00,57.72,110.00,7.00,0.00,29.72,1006.70,10.00,M,FEW,SCT,BKN,BKN,1000.00,5000.00,11000.00,20000.00,M,M,M,M,M,M,M,61.00,PAFA 242253Z 11007KT 10SM FEW010 SCT050 BKN110 BKN200 16/08 A2972 RMK AO2 SLP067 T01610078,M
PAFA,2020-06-24 23:53,62.00,44.00,51.64,110.00,4.00,0.00,29.70,1006.20,10.00,M,SCT,SCT,BKN,BKN,3000.00,5000.00,11000.00,20000.00,M,M,M,M,M,M,M,62.10,PAFA 242353Z 11004KT 10SM SCT030 SCT050 BKN110 BKN200 17/07 A2970 RMK AO2 SLP062 60000 T01670067 10172 20117 58010,M
PAFA,2020-06-25 00:53,63.00,46.00,53.78,80.00,7.00,0.00,29.69,1005.70,10.00,M,SCT,SCT,BKN,BKN,3500.00,4500.00,11000.00,20000.00,M,M,M,M,M,M,M,63.00,PAFA 250053Z 08007KT 10SM SCT035 SCT045 BKN110 BKN200 17/08 A2969 RMK AO2 SLP057 T01720078,M
PAFA,2020-06-25 01:53,63.00,44.00,50.03,100.00,6.00,0.00,29.68,1005.40,10.00,M,SCT,SCT,SCT,BKN,3500.00,5000.00,8500.00,20000.00,M,M,M,M,M,M,M,63.00,PAFA 250153Z 10006KT 10SM SCT035 SCT050 SCT085 BKN200 17/07 A2968 RMK AO2 SLP054 T01720067,M
PAFA,2020-06-25 02:53,64.00,43.00,46.32,90.00,7.00,0.00,29.66,1004.80,10.00,M,SCT,SCT,SCT,BKN,3500.00,8500.00,12000.00,20000.00,M,M,M,M,M,M,M,64.00,PAFA 250253Z 09007KT 10SM SCT035 SCT085 SCT120 BKN200 18/06 A2966 RMK AO2 SLP048 T01780061 58013,M
PAFA,2020-06-25 03:53,60.00,45.00,57.37,200.00,4.00,0.00,29.66,1004.80,8.00,M,SCT,BKN,BKN,BKN,4500.00,6000.00,9000.00,20000.00,M,M,M,M,M,M,M,60.10,PAFA 250353Z 20004KT 8SM SCT045CB BKN060 BKN090 BKN200 16/07 A2966 RMK AO2 SLP048 PRSNT WX VCSH SE-S W CB SE-S W MOV N T01560072,M
PAFA,2020-06-25 04:53,59.00,48.00,66.83,40.00,4.00,0.07,29.65,1004.50,10.00,M,BKN,BKN,BKN,M,3700.00,6000.00,11000.00,M,-RA,M,M,M,M,M,M,59.00,PAFA 250453Z 04004KT 10SM -RA BKN037CB BKN060 BKN110 15/09 A2965 RMK AO2 RAB0359 SLP045 CB OHD MOV N P0007 T01500089,M
PAFA,2020-06-25 05:53,56.00,46.00,69.30,340.00,5.00,T,29.66,1004.80,10.00,M,FEW,SCT,SCT,BKN,3700.00,6000.00,11000.00,20000.00,M,M,M,M,M,M,M,55.90,PAFA 250553Z 34005KT 10SM FEW037 SCT060 SCT110 BKN200 13/08 A2966 RMK AO2 RAE05 SLP048 CB DSNT N MOV N P0000 60007 T01330078 10178 20133 55000,M
PAFA,2020-06-25 06:53,54.00,46.00,74.26,10.00,5.00,0.00,29.66,1005.00,10.00,M,FEW,SCT,SCT,BKN,4000.00,7000.00,11000.00,20000.00,M,M,M,M,M,M,M,54.00,PAFA 250653Z 01005KT 10SM FEW040 SCT070 SCT110 BKN200 12/08 A2966 RMK AO2 SLP050 T01220078,M
PAFA,2020-06-25 07:53,54.00,44.00,69.09,350.00,6.00,0.00,29.68,1005.40,10.00,M,FEW,SCT,BKN,BKN,4000.00,7000.00,10000.00,20000.00,M,M,M,M,M,M,M,54.00,PAFA 250753Z 35006KT 10SM FEW040 SCT070 BKN100 BKN200 12/07 A2968 RMK AO2 SLP054 T01220067,M
